"","country","year","sex","age","count"
"17336","England",2029,"male",27,403153
"17337","England",2029,"female",28,396558
"17338","England",2029,"male",28,403788
"17339","England",2029,"female",29,405506
"17340","England",2029,"male",29,412121
"17341","England",2029,"female",30,418988
"17342","England",2029,"male",30,423172
"17343","England",2029,"female",31,424238
"17344","England",2029,"male",31,423018
"17345","England",2029,"female",32,433282
"17346","England",2029,"male",32,428127
"17347","England",2029,"female",33,426244
"17348","England",2029,"male",33,420519
"17349","England",2029,"female",34,431618
"17350","England",2029,"male",34,421091
"17351","England",2029,"female",35,439754
"17352","England",2029,"male",35,425622
"17353","England",2029,"female",36,437360
"17354","England",2029,"male",36,421270
"17355","England",2029,"female",37,445603
"17356","England",2029,"male",37,427256
"17357","England",2029,"female",38,447030
"17358","England",2029,"male",38,427910
"17359","England",2029,"female",39,444650
"17360","England",2029,"male",39,421309
"17361","England",2029,"female",40,439083
"17362","England",2029,"male",40,414205
"17363","England",2029,"female",41,441916
"17364","England",2029,"male",41,413325
"17365","England",2029,"female",42,429931
"17366","England",2029,"male",42,400371
"17367","England",2029,"female",43,421891
"17368","England",2029,"male",43,396300
"17369","England",2029,"female",44,417286
"17370","England",2029,"male",44,392288
"17371","England",2029,"female",45,402618
"17372","England",2029,"male",45,378074
"17373","England",2029,"female",46,400504
"17374","England",2029,"male",46,376290
"17375","England",2029,"female",47,395205
"17376","England",2029,"male",47,373844
"17377","England",2029,"female",48,397974
"17378","England",2029,"male",48,375458
"17379","England",2029,"female",49,396597
"17380","England",2029,"male",49,376563
"17381","England",2029,"female",50,377970
"17382","England",2029,"male",50,361073
"17383","England",2029,"female",51,349787
"17384","England",2029,"male",51,336554
"17385","England",2029,"female",52,341432
"17386","England",2029,"male",52,329628
"17387","England",2029,"female",53,346634
"17388","England",2029,"male",53,335232
"17389","England",2029,"female",54,352304
"17390","England",2029,"male",54,340293
"17391","England",2029,"female",55,354738
"17392","England",2029,"male",55,342607
"17393","England",2029,"female",56,366532
"17394","England",2029,"male",56,354248
"17395","England",2029,"female",57,378893
"17396","England",2029,"male",57,365091
"17397","England",2029,"female",58,392803
"17398","England",2029,"male",58,374978
"17399","England",2029,"female",59,381352
"17400","England",2029,"male",59,364067
"17401","England",2029,"female",60,388191
"17402","England",2029,"male",60,370253
"17403","England",2029,"female",61,385650
"17404","England",2029,"male",61,367208
"17405","England",2029,"female",62,385737
"17406","England",2029,"male",62,368445
"17407","England",2029,"female",63,384533
"17408","England",2029,"male",63,363013
"17409","England",2029,"female",64,383525
"17410","England",2029,"male",64,361473
"17411","England",2029,"female",65,376376
"17412","England",2029,"male",65,354129
"17413","England",2029,"female",66,365679
"17414","England",2029,"male",66,343551
"17415","England",2029,"female",67,355237
"17416","England",2029,"male",67,332710
"17417","England",2029,"female",68,338761
"17418","England",2029,"male",68,318761
"17419","England",2029,"female",69,322931
"17420","England",2029,"male",69,302608
"17421","England",2029,"female",70,312610
"17422","England",2029,"male",70,290654
"17423","England",2029,"female",71,301129
"17424","England",2029,"male",71,279194
"17425","England",2029,"female",72,287305
"17426","England",2029,"male",72,262817
"17427","England",2029,"female",73,273225
"17428","England",2029,"male",73,249033
"17429","England",2029,"female",74,260949
"17430","England",2029,"male",74,233863
"17431","England",2029,"female",75,258896
"17432","England",2029,"male",75,228727
"17433","England",2029,"female",76,250340
"17434","England",2029,"male",76,220119
"17435","England",2029,"female",77,240840
"17436","England",2029,"male",77,207445
"17437","England",2029,"female",78,237783
"17438","England",2029,"male",78,203491
"17439","England",2029,"female",79,237883
"17440","England",2029,"male",79,199511
"17441","England",2029,"female",80,237655
"17442","England",2029,"male",80,198190
"17443","England",2029,"female",81,245033
"17444","England",2029,"male",81,201241
"17445","England",2029,"female",82,256554
"17446","England",2029,"male",82,209458
"17447","England",2029,"female",83,189416
"17448","England",2029,"male",83,150795
"17449","England",2029,"female",84,175547
"17450","England",2029,"male",84,136446
"17451","England",2029,"female",85,165515
"17452","England",2029,"male",85,125863
"17453","England",2029,"female",86,144468
"17454","England",2029,"male",86,105727
"17455","England",2029,"female",87,120312
"17456","England",2029,"male",87,84907
"17457","England",2029,"female",88,99325
"17458","England",2029,"male",88,67283
"17459","England",2029,"female",89,94225
"17460","England",2029,"male",89,61787
"17461","England",2029,"female",90,84282
"17462","England",2029,"male",90,53326
"17463","England",2029,"female",91,72540
"17464","England",2029,"male",91,44109
"17465","England",2029,"female",92,59866
"17466","England",2029,"male",92,34843
"17467","England",2029,"female",93,48144
"17468","England",2029,"male",93,26548
"17469","England",2029,"female",94,37599
"17470","England",2029,"male",94,19806
"17471","England",2029,"female",95,27861
"17472","England",2029,"male",95,13815
"17473","England",2029,"female",96,20492
"17474","England",2029,"male",96,9578
"17475","England",2029,"female",97,14799
"17476","England",2029,"male",97,6439
"17477","England",2029,"female",98,10159
"17478","England",2029,"male",98,4082
"17479","England",2029,"female",99,6680
"17480","England",2029,"male",99,2429
"17481","England",2029,"female",100,4029
"17482","England",2029,"male",100,1336
"17483","England",2029,"female",101,2358
"17484","England",2029,"male",101,718
"17485","England",2029,"female",102,1340
"17486","England",2029,"male",102,375
"17487","England",2029,"female",103,737
"17488","England",2029,"male",103,185
"17489","England",2029,"female",104,389
"17490","England",2029,"male",104,89
"17491","England",2030,"female",0,287616
"17492","England",2030,"male",0,302059
"17493","England",2030,"female",1,289063
"17494","England",2030,"male",1,303900
"17495","England",2030,"female",2,291020
"17496","England",2030,"male",2,306200
"17497","England",2030,"female",3,292041
"17498","England",2030,"male",3,307344
"17499","England",2030,"female",4,292417
"17500","England",2030,"male",4,307851
"17501","England",2030,"female",5,292243
"17502","England",2030,"male",5,307789
"17503","England",2030,"female",6,291504
"17504","England",2030,"male",6,307214
"17505","England",2030,"female",7,292832
"17506","England",2030,"male",7,308844
"17507","England",2030,"female",8,308755
"17508","England",2030,"male",8,324850
"17509","England",2030,"female",9,306817
"17510","England",2030,"male",9,322392
"17511","England",2030,"female",10,316251
"17512","England",2030,"male",10,331740
"17513","England",2030,"female",11,320629
"17514","England",2030,"male",11,337620
"17515","England",2030,"female",12,324923
"17516","England",2030,"male",12,341090
"17517","England",2030,"female",13,332386
"17518","England",2030,"male",13,348631
"17519","England",2030,"female",14,340786
"17520","England",2030,"male",14,358566
"17521","England",2030,"female",15,338863
"17522","England",2030,"male",15,355705
"17523","England",2030,"female",16,341643
"17524","England",2030,"male",16,358565
"17525","England",2030,"female",17,350783
"17526","England",2030,"male",17,369947
"17527","England",2030,"female",18,363728
"17528","England",2030,"male",18,383095
"17529","England",2030,"female",19,371104
"17530","England",2030,"male",19,392470
"17531","England",2030,"female",20,375819
"17532","England",2030,"male",20,397208
"17533","England",2030,"female",21,379371
"17534","England",2030,"male",21,401949
"17535","England",2030,"female",22,389320
"17536","England",2030,"male",22,411653
"17537","England",2030,"female",23,384833
"17538","England",2030,"male",23,406619
"17539","England",2030,"female",24,383912
"17540","England",2030,"male",24,406907
"17541","England",2030,"female",25,385877
"17542","England",2030,"male",25,412424
"17543","England",2030,"female",26,391790
"17544","England",2030,"male",26,416646
"17545","England",2030,"female",27,390968
"17546","England",2030,"male",27,412398
"17547","England",2030,"female",28,396765
"17548","England",2030,"male",28,408741
"17549","England",2030,"female",29,402498
"17550","England",2030,"male",29,409313
"17551","England",2030,"female",30,410919
"17552","England",2030,"male",30,417375
"17553","England",2030,"female",31,423931
"17554","England",2030,"male",31,428171
"17555","England",2030,"female",32,428449
"17556","England",2030,"male",32,427326
"17557","England",2030,"female",33,436727
"17558","England",2030,"male",33,431593
"17559","England",2030,"female",34,429358
"17560","England",2030,"male",34,423734
"17561","England",2030,"female",35,434326
"17562","England",2030,"male",35,423942
"17563","England",2030,"female",36,442000
"17564","England",2030,"male",36,427914
"17565","England",2030,"female",37,439239
"17566","England",2030,"male",37,423086
"17567","England",2030,"female",38,447130
"17568","England",2030,"male",38,428609
"17569","England",2030,"female",39,448339
"17570","England",2030,"male",39,428954
"17571","England",2030,"female",40,445789
"17572","England",2030,"male",40,422059
"17573","England",2030,"female",41,440027
"17574","England",2030,"male",41,414663
"17575","England",2030,"female",42,442611
"17576","England",2030,"male",42,413598
"17577","England",2030,"female",43,430448
"17578","England",2030,"male",43,400515
"17579","England",2030,"female",44,422266
"17580","England",2030,"male",44,396311
"17581","England",2030,"female",45,417464
"17582","England",2030,"male",45,392148
"17583","England",2030,"female",46,402645
"17584","England",2030,"male",46,377843
"17585","England",2030,"female",47,400448
"17586","England",2030,"male",47,375964
"17587","England",2030,"female",48,395016
"17588","England",2030,"male",48,373408
"17589","England",2030,"female",49,397625
"17590","England",2030,"male",49,374879
"17591","England",2030,"female",50,396148
"17592","England",2030,"male",50,375842
"17593","England",2030,"female",51,377413
"17594","England",2030,"male",51,360257
"17595","England",2030,"female",52,349115
"17596","England",2030,"male",52,335661
"17597","England",2030,"female",53,340655
"17598","England",2030,"male",53,328552
"17599","England",2030,"female",54,345679
"17600","England",2030,"male",54,333904
"17601","England",2030,"female",55,351167
"17602","England",2030,"male",55,338710
"17603","England",2030,"female",56,353495
"17604","England",2030,"male",56,340788
"17605","England",2030,"female",57,365116
"17606","England",2030,"male",57,352154
"17607","England",2030,"female",58,377318
"17608","England",2030,"male",58,362714
"17609","England",2030,"female",59,391044
"17610","England",2030,"male",59,372353
"17611","England",2030,"female",60,379501
"17612","England",2030,"male",60,361307
"17613","England",2030,"female",61,386190
"17614","England",2030,"male",61,367175
"17615","England",2030,"female",62,383481
"17616","England",2030,"male",62,363899
"17617","England",2030,"female",63,383398
